CustomerID,Recency,Frequency,Monetary,R_Rank,R_Score,F_Rank,F_Score,M_Rank,M_Score,RFM_Score,Customer_Segment
17403,36,1,281.62,2528.0,3,1263.0,2,969.0,2,322,04 - Need Attention (Butuh Perhatian)
17404,4,15,31906.82,4051.0,5,4173.0,5,4309.0,5,555,01 - Champions (Terbaik)
17405,1,3,1031.41,4323.0,5,2760.0,4,2714.0,4,544,01 - Champions (Terbaik)
17406,333,3,2200.42,142.0,1,2761.0,4,3528.0,5,145,06 - Lost/Others (Hilang/Lainnya)
17408,163,1,32.65,968.0,2,1264.0,2,16.0,1,221,05 - At Risk (Berisiko Hilang)
17409,185,2,771.85,838.0,1,2207.0,3,2354.0,3,133,05 - At Risk (Berisiko Hilang)
17410,16,5,1214.72,3390.0,4,3435.0,4,2906.0,4,444,02 - Loyal Customers (Setia)
17411,12,3,778.94,3530.0,5,2762.0,4,2371.0,3,543,02 - Loyal Customers (Setia)
17412,3,7,1258.06,4147.0,5,3760.0,5,2945.0,4,554,01 - Champions (Terbaik)
17414,44,2,778.0,2323.0,3,2208.0,3,2368.0,3,333,06 - Lost/Others (Hilang/Lainnya)
17415,80,1,507.84,1577.0,2,1265.0,2,1780.0,3,223,06 - Lost/Others (Hilang/Lainnya)
17416,30,7,6893.42,2722.0,4,3761.0,5,4169.0,5,455,01 - Champions (Terbaik)
17418,42,2,463.46000000000004,2366.0,3,2209.0,3,1668.0,2,332,06 - Lost/Others (Hilang/Lainnya)
17419,11,12,4226.57,3608.0,5,4089.0,5,3998.0,5,555,01 - Champions (Terbaik)
17420,50,3,598.83,2211.0,3,2763.0,4,1984.0,3,343,06 - Lost/Others (Hilang/Lainnya)
17422,16,6,1979.37,3391.0,4,3612.0,5,3427.0,4,454,02 - Loyal Customers (Setia)
17423,46,2,698.41,2270.0,3,2210.0,3,2225.0,3,333,06 - Lost/Others (Hilang/Lainnya)
17425,19,2,759.17,3205.0,4,2211.0,3,2337.0,3,433,04 - Need Attention (Butuh Perhatian)
17426,8,6,5037.26,3821.0,5,3613.0,5,4067.0,5,555,01 - Champions (Terbaik)
17427,72,1,100.8,1729.0,2,1266.0,2,157.0,1,221,05 - At Risk (Berisiko Hilang)
17428,1,28,17256.85,4324.0,5,4291.0,5,4288.0,5,555,01 - Champions (Terbaik)
17429,128,3,524.9200000000001,1177.0,2,2764.0,4,1819.0,3,243,06 - Lost/Others (Hilang/Lainnya)
17430,33,2,265.76,2603.0,3,2212.0,3,920.0,2,332,06 - Lost/Others (Hilang/Lainnya)
17431,313,1,403.3,209.0,1,1267.0,2,1491.0,2,122,05 - At Risk (Berisiko Hilang)
17432,18,2,365.76,3268.0,4,2213.0,3,1360.0,2,432,06 - Lost/Others (Hilang/Lainnya)
17433,88,1,303.15999999999997,1482.0,2,1268.0,2,1059.0,2,222,04 - Need Attention (Butuh Perhatian)
17434,2,7,2373.82,4228.0,5,3762.0,5,3596.0,5,555,01 - Champions (Terbaik)
17436,2,2,216.29999999999998,4229.0,5,2214.0,3,727.0,1,531,06 - Lost/Others (Hilang/Lainnya)
17438,254,1,388.45000000000005,485.0,1,1269.0,2,1443.0,2,122,05 - At Risk (Berisiko Hilang)
17440,157,3,186.42000000000002,1005.0,2,2765.0,4,588.0,1,241,06 - Lost/Others (Hilang/Lainnya)
17442,37,6,2248.56,2492.0,3,3614.0,5,3552.0,5,355,02 - Loyal Customers (Setia)
17443,220,1,534.24,633.0,1,1270.0,2,1838.0,3,123,06 - Lost/Others (Hilang/Lainnya)
17444,148,3,2940.04,1060.0,2,2766.0,4,3769.0,5,245,06 - Lost/Others (Hilang/Lainnya)
17446,177,2,120.9,884.0,2,2215.0,3,266.0,1,231,06 - Lost/Others (Hilang/Lainnya)
17447,40,2,541.53,2416.0,3,2216.0,3,1858.0,3,333,06 - Lost/Others (Hilang/Lainnya)
17449,2,7,2520.86,4230.0,5,3763.0,5,3641.0,5,555,01 - Champions (Terbaik)
17450,8,46,194550.79,3822.0,5,4319.0,5,4336.0,5,555,01 - Champions (Terbaik)
17451,1,7,1721.4,4325.0,5,3764.0,5,3291.0,4,554,01 - Champions (Terbaik)
17453,18,2,486.71999999999997,3269.0,4,2217.0,3,1727.0,2,432,06 - Lost/Others (Hilang/Lainnya)
17454,192,4,517.53,790.0,1,3176.0,4,1802.0,3,143,06 - Lost/Others (Hilang/Lainnya)
17455,204,1,131.7,731.0,1,1271.0,2,308.0,1,121,05 - At Risk (Berisiko Hilang)
17456,365,1,249.86,75.0,1,1272.0,2,865.0,1,121,05 - At Risk (Berisiko Hilang)
17457,127,5,1737.7,1189.0,2,3436.0,4,3295.0,4,244,06 - Lost/Others (Hilang/Lainnya)
17458,15,1,316.5,3444.0,4,1273.0,2,1143.0,2,422,03 - New/Promising (Baru/Menjanjikan)
17459,43,2,657.3,2354.0,3,2218.0,3,2129.0,3,333,06 - Lost/Others (Hilang/Lainnya)
17460,94,6,622.4300000000001,1422.0,2,3615.0,5,2050.0,3,253,06 - Lost/Others (Hilang/Lainnya)
17461,23,3,757.46,3023.0,4,2767.0,4,2332.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17462,60,2,675.69,1971.0,3,2219.0,3,2175.0,3,333,06 - Lost/Others (Hilang/Lainnya)
17463,16,5,1896.41,3392.0,4,3437.0,4,3394.0,4,444,02 - Loyal Customers (Setia)
17464,158,1,289.96000000000004,994.0,2,1274.0,2,1000.0,2,222,04 - Need Attention (Butuh Perhatian)
17466,10,2,763.28,3685.0,5,2220.0,3,2342.0,3,533,06 - Lost/Others (Hilang/Lainnya)
17468,10,2,137.0,3686.0,5,2221.0,3,338.0,1,531,06 - Lost/Others (Hilang/Lainnya)
17469,16,5,1870.97,3393.0,4,3438.0,4,3380.0,4,444,02 - Loyal Customers (Setia)
17470,45,5,1125.07,2298.0,3,3439.0,4,2829.0,4,344,02 - Loyal Customers (Setia)
17472,191,3,710.29,798.0,1,2768.0,4,2253.0,3,143,06 - Lost/Others (Hilang/Lainnya)
17475,79,1,194.37,1596.0,2,1275.0,2,620.0,1,221,05 - At Risk (Berisiko Hilang)
17480,78,1,511.82,1623.0,2,1276.0,2,1792.0,3,223,06 - Lost/Others (Hilang/Lainnya)
17481,4,4,1255.59,4052.0,5,3177.0,4,2941.0,4,544,01 - Champions (Terbaik)
17483,65,3,414.04,1860.0,3,2769.0,4,1527.0,2,342,06 - Lost/Others (Hilang/Lainnya)
17486,261,1,396.87,453.0,1,1277.0,2,1471.0,2,122,05 - At Risk (Berisiko Hilang)
17489,59,2,376.64,2000.0,3,2222.0,3,1392.0,2,332,06 - Lost/Others (Hilang/Lainnya)
17490,1,7,2092.32,4326.0,5,3765.0,5,3486.0,5,555,01 - Champions (Terbaik)
17491,1,10,3558.87,4327.0,5,3990.0,5,3885.0,5,555,01 - Champions (Terbaik)
17492,248,1,374.57,509.0,1,1278.0,2,1385.0,2,122,05 - At Risk (Berisiko Hilang)
17495,8,2,497.56,3823.0,5,2223.0,3,1752.0,3,533,06 - Lost/Others (Hilang/Lainnya)
17496,359,1,271.05,96.0,1,1279.0,2,940.0,2,122,05 - At Risk (Berisiko Hilang)
17498,76,1,272.22,1640.0,2,1280.0,2,947.0,2,222,04 - Need Attention (Butuh Perhatian)
17499,290,1,622.88,299.0,1,1281.0,2,2052.0,3,123,06 - Lost/Others (Hilang/Lainnya)
17500,17,3,1138.0,3329.0,4,2770.0,4,2844.0,4,444,02 - Loyal Customers (Setia)
17501,221,2,288.6,631.0,1,2224.0,3,994.0,2,132,06 - Lost/Others (Hilang/Lainnya)
17502,9,4,689.1,3749.0,5,3178.0,4,2202.0,3,543,02 - Loyal Customers (Setia)
17503,3,2,558.96,4148.0,5,2225.0,3,1892.0,3,533,06 - Lost/Others (Hilang/Lainnya)
17504,206,9,2997.0299999999997,719.0,1,3941.0,5,3781.0,5,155,06 - Lost/Others (Hilang/Lainnya)
17505,162,2,1145.84,974.0,2,2226.0,3,2855.0,4,234,04 - Need Attention (Butuh Perhatian)
17506,76,1,302.2,1641.0,2,1282.0,2,1052.0,2,222,04 - Need Attention (Butuh Perhatian)
17507,262,2,605.58,446.0,1,2227.0,3,2006.0,3,133,05 - At Risk (Berisiko Hilang)
17508,281,1,387.31,346.0,1,1283.0,2,1437.0,2,122,05 - At Risk (Berisiko Hilang)
17509,58,8,6115.14,2021.0,3,3867.0,5,4134.0,5,355,02 - Loyal Customers (Setia)
17510,25,1,308.48,2916.0,4,1284.0,2,1095.0,2,422,03 - New/Promising (Baru/Menjanjikan)
17511,3,31,91062.38,4149.0,5,4298.0,5,4331.0,5,555,01 - Champions (Terbaik)
17512,29,10,2924.9900000000002,2780.0,4,3991.0,5,3766.0,5,455,01 - Champions (Terbaik)
17513,72,1,513.2,1730.0,2,1285.0,2,1794.0,3,223,06 - Lost/Others (Hilang/Lainnya)
17514,128,1,208.65,1178.0,2,1286.0,2,693.0,1,221,05 - At Risk (Berisiko Hilang)
17515,31,4,639.02,2685.0,4,3179.0,4,2088.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17516,15,5,768.08,3445.0,4,3440.0,4,2348.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17517,309,1,153.94,238.0,1,1287.0,2,417.0,1,121,05 - At Risk (Berisiko Hilang)
17519,17,6,1844.02,3330.0,4,3616.0,5,3366.0,4,454,02 - Loyal Customers (Setia)
17520,54,1,546.81,2086.0,3,1288.0,2,1869.0,3,323,06 - Lost/Others (Hilang/Lainnya)
17521,30,3,723.2099999999999,2723.0,4,2771.0,4,2277.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17522,2,5,1070.71,4231.0,5,3441.0,4,2769.0,4,544,01 - Champions (Terbaik)
17523,11,4,652.74,3609.0,5,3180.0,4,2114.0,3,543,02 - Loyal Customers (Setia)
17524,361,1,145.0,92.0,1,1289.0,2,372.0,1,121,05 - At Risk (Berisiko Hilang)
17525,360,1,422.70000000000005,95.0,1,1290.0,2,1559.0,2,122,05 - At Risk (Berisiko Hilang)
17526,5,4,1195.8999999999999,3952.0,5,3181.0,4,2887.0,4,544,01 - Champions (Terbaik)
17527,54,4,939.37,2087.0,3,3182.0,4,2600.0,3,343,06 - Lost/Others (Hilang/Lainnya)
17528,1,8,3628.5,4328.0,5,3868.0,5,3897.0,5,555,01 - Champions (Terbaik)
17530,1,10,2385.0,4329.0,5,3992.0,5,3602.0,5,555,01 - Champions (Terbaik)
17531,190,1,296.7,806.0,1,1291.0,2,1024.0,2,122,05 - At Risk (Berisiko Hilang)
17534,54,1,223.36,2088.0,3,1292.0,2,758.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17535,280,1,164.4,350.0,1,1293.0,2,478.0,1,121,05 - At Risk (Berisiko Hilang)
17536,177,1,76.5,885.0,2,1294.0,2,92.0,1,221,05 - At Risk (Berisiko Hilang)
17537,30,2,897.62,2724.0,4,2228.0,3,2544.0,3,433,04 - Need Attention (Butuh Perhatian)
17538,26,1,98.42,2866.0,4,1295.0,2,152.0,1,421,06 - Lost/Others (Hilang/Lainnya)
17540,25,2,578.9,2917.0,4,2229.0,3,1936.0,3,433,04 - Need Attention (Butuh Perhatian)
17542,270,1,170.75,391.0,1,1296.0,2,512.0,1,121,05 - At Risk (Berisiko Hilang)
17545,43,3,645.96,2355.0,3,2772.0,4,2105.0,3,343,06 - Lost/Others (Hilang/Lainnya)
17548,234,1,103.3,594.0,1,1297.0,2,174.0,1,121,05 - At Risk (Berisiko Hilang)
17549,24,2,148.86,2968.0,4,2230.0,3,388.0,1,431,06 - Lost/Others (Hilang/Lainnya)
17550,197,3,267.16,772.0,1,2773.0,4,930.0,2,142,06 - Lost/Others (Hilang/Lainnya)
17551,359,1,306.84,97.0,1,1298.0,2,1081.0,2,122,05 - At Risk (Berisiko Hilang)
17552,60,4,930.41,1972.0,3,3183.0,4,2589.0,3,343,06 - Lost/Others (Hilang/Lainnya)
17553,130,1,1487.6,1161.0,2,1299.0,2,3135.0,4,224,06 - Lost/Others (Hilang/Lainnya)
17554,1,5,1952.45,4330.0,5,3442.0,4,3418.0,4,544,01 - Champions (Terbaik)
17555,20,2,483.26,3149.0,4,2231.0,3,1715.0,2,432,06 - Lost/Others (Hilang/Lainnya)
17556,206,1,157.9,720.0,1,1300.0,2,442.0,1,121,05 - At Risk (Berisiko Hilang)
17557,14,3,541.46,3468.0,4,2774.0,4,1857.0,3,443,06 - Lost/Others (Hilang/Lainnya)
17560,95,4,854.95,1412.0,2,3184.0,4,2486.0,3,243,06 - Lost/Others (Hilang/Lainnya)
17561,19,1,167.62,3206.0,4,1301.0,2,492.0,1,421,06 - Lost/Others (Hilang/Lainnya)
17562,14,7,1122.38,3469.0,4,3766.0,5,2825.0,4,454,02 - Loyal Customers (Setia)
17564,24,3,454.01,2969.0,4,2775.0,4,1642.0,2,442,06 - Lost/Others (Hilang/Lainnya)
17566,8,2,901.21,3824.0,5,2232.0,3,2550.0,3,533,06 - Lost/Others (Hilang/Lainnya)
17567,7,8,4331.48,3868.0,5,3869.0,5,4005.0,5,555,01 - Champions (Terbaik)
17569,332,1,344.14,144.0,1,1302.0,2,1268.0,2,122,05 - At Risk (Berisiko Hilang)
17571,50,4,1498.51,2212.0,3,3185.0,4,3143.0,4,344,02 - Loyal Customers (Setia)
17572,71,4,226.75000000000003,1766.0,3,3186.0,4,777.0,1,341,06 - Lost/Others (Hilang/Lainnya)
17573,29,3,380.6,2781.0,4,2776.0,4,1410.0,2,442,06 - Lost/Others (Hilang/Lainnya)
17574,243,1,185.65,539.0,1,1303.0,2,583.0,1,121,05 - At Risk (Berisiko Hilang)
17576,8,19,3622.68,3825.0,5,4230.0,5,3894.0,5,555,01 - Champions (Terbaik)
17578,218,1,143.45999999999998,657.0,1,1304.0,2,366.0,1,121,05 - At Risk (Berisiko Hilang)
17579,5,3,448.90000000000003,3953.0,5,2777.0,4,1628.0,2,542,06 - Lost/Others (Hilang/Lainnya)
17580,253,3,215.72,494.0,1,2778.0,4,722.0,1,141,06 - Lost/Others (Hilang/Lainnya)
17581,1,25,11045.04,4331.0,5,4275.0,5,4249.0,5,555,01 - Champions (Terbaik)
17582,236,1,175.27,580.0,1,1305.0,2,536.0,1,121,05 - At Risk (Berisiko Hilang)
17584,7,2,1242.3,3869.0,5,2233.0,3,2929.0,4,534,06 - Lost/Others (Hilang/Lainnya)
17585,109,4,1133.07,1301.0,2,3187.0,4,2839.0,4,244,06 - Lost/Others (Hilang/Lainnya)
17588,100,3,1240.2,1367.0,2,2779.0,4,2928.0,4,244,06 - Lost/Others (Hilang/Lainnya)
17589,60,4,2404.17,1973.0,3,3188.0,4,3607.0,5,345,06 - Lost/Others (Hilang/Lainnya)
17590,2,3,1479.22,4232.0,5,2780.0,4,3129.0,4,544,01 - Champions (Terbaik)
17591,73,7,2225.9700000000003,1707.0,2,3767.0,5,3539.0,5,255,06 - Lost/Others (Hilang/Lainnya)
17593,4,5,3927.34,4053.0,5,3443.0,4,3952.0,5,545,01 - Champions (Terbaik)
17594,85,2,993.18,1522.0,2,2234.0,3,2667.0,4,234,04 - Need Attention (Butuh Perhatian)
17595,12,2,388.79,3531.0,5,2235.0,3,1447.0,2,532,06 - Lost/Others (Hilang/Lainnya)
17596,23,7,2827.93,3024.0,4,3768.0,5,3742.0,5,455,01 - Champions (Terbaik)
17597,214,1,2044.3700000000001,678.0,1,1306.0,2,3461.0,4,124,06 - Lost/Others (Hilang/Lainnya)
17600,18,1,161.67000000000002,3270.0,4,1307.0,2,465.0,1,421,06 - Lost/Others (Hilang/Lainnya)
17601,239,1,116.00999999999999,568.0,1,1308.0,2,248.0,1,121,05 - At Risk (Berisiko Hilang)
17602,2,6,5102.97,4233.0,5,3617.0,5,4074.0,5,555,01 - Champions (Terbaik)
17603,78,1,394.72,1624.0,2,1309.0,2,1467.0,2,222,04 - Need Attention (Butuh Perhatian)
17604,217,2,309.36,663.0,1,2236.0,3,1101.0,2,132,06 - Lost/Others (Hilang/Lainnya)
17608,33,2,193.42,2604.0,4,2237.0,3,615.0,1,431,06 - Lost/Others (Hilang/Lainnya)
17609,41,5,1112.22,2387.0,3,3444.0,4,2811.0,4,344,02 - Loyal Customers (Setia)
17611,7,15,3984.22,3870.0,5,4174.0,5,3960.0,5,555,01 - Champions (Terbaik)
17612,53,6,2048.45,2115.0,3,3618.0,5,3465.0,4,354,06 - Lost/Others (Hilang/Lainnya)
17613,23,14,4559.150000000001,3025.0,4,4144.0,5,4029.0,5,455,01 - Champions (Terbaik)
17614,57,1,390.07,2050.0,3,1310.0,2,1456.0,2,322,04 - Need Attention (Butuh Perhatian)
17615,130,3,329.6,1162.0,2,2781.0,4,1205.0,2,242,06 - Lost/Others (Hilang/Lainnya)
17616,174,3,571.1999999999999,902.0,2,2782.0,4,1917.0,3,243,06 - Lost/Others (Hilang/Lainnya)
17618,6,3,971.58,3893.0,5,2783.0,4,2632.0,4,544,01 - Champions (Terbaik)
17619,312,1,218.52,219.0,1,1311.0,2,741.0,1,121,05 - At Risk (Berisiko Hilang)
17620,60,1,81.44,1974.0,3,1312.0,2,105.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17621,21,3,1379.9,3118.0,4,2784.0,4,3050.0,4,444,02 - Loyal Customers (Setia)
17623,33,1,527.0500000000001,2605.0,4,1313.0,2,1823.0,3,423,06 - Lost/Others (Hilang/Lainnya)
17624,15,2,843.48,3446.0,4,2238.0,3,2473.0,3,433,04 - Need Attention (Butuh Perhatian)
17625,18,4,2047.0,3271.0,4,3189.0,4,3463.0,4,444,02 - Loyal Customers (Setia)
17628,81,1,75.75,1562.0,2,1314.0,2,85.0,1,221,05 - At Risk (Berisiko Hilang)
17629,6,8,1814.12,3894.0,5,3870.0,5,3343.0,4,554,01 - Champions (Terbaik)
17630,170,2,503.59999999999997,932.0,2,2239.0,3,1770.0,3,233,04 - Need Attention (Butuh Perhatian)
17631,2,3,528.33,4234.0,5,2785.0,4,1826.0,3,543,02 - Loyal Customers (Setia)
17633,31,4,1324.84,2686.0,4,3190.0,4,3011.0,4,444,02 - Loyal Customers (Setia)
17634,36,9,2361.9700000000003,2529.0,3,3942.0,5,3591.0,5,355,02 - Loyal Customers (Setia)
17636,19,1,285.56,3207.0,4,1315.0,2,984.0,2,422,03 - New/Promising (Baru/Menjanjikan)
17637,31,2,547.0600000000001,2687.0,4,2240.0,3,1871.0,3,433,04 - Need Attention (Butuh Perhatian)
17639,276,1,108.5,368.0,1,1316.0,2,192.0,1,121,05 - At Risk (Berisiko Hilang)
17640,87,1,621.66,1494.0,2,1317.0,2,2046.0,3,223,06 - Lost/Others (Hilang/Lainnya)
17642,120,2,712.29,1227.0,2,2241.0,3,2258.0,3,233,04 - Need Attention (Butuh Perhatian)
17643,373,1,101.55,22.0,1,1318.0,2,164.0,1,121,05 - At Risk (Berisiko Hilang)
17644,1,11,2895.64,4332.0,5,4048.0,5,3761.0,5,555,01 - Champions (Terbaik)
17646,219,3,1008.39,644.0,1,2786.0,4,2680.0,4,144,06 - Lost/Others (Hilang/Lainnya)
17647,65,1,133.06,1861.0,3,1319.0,2,312.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17648,61,4,1797.5,1939.0,3,3191.0,4,3334.0,4,344,02 - Loyal Customers (Setia)
17649,138,1,868.49,1109.0,2,1320.0,2,2507.0,3,223,06 - Lost/Others (Hilang/Lainnya)
17650,21,1,166.08,3119.0,4,1321.0,2,486.0,1,421,06 - Lost/Others (Hilang/Lainnya)
17651,12,10,3945.0,3532.0,5,3993.0,5,3954.0,5,555,01 - Champions (Terbaik)
17652,25,12,4867.72,2918.0,4,4090.0,5,4053.0,5,455,01 - Champions (Terbaik)
17653,37,4,1207.56,2493.0,3,3192.0,4,2900.0,4,344,02 - Loyal Customers (Setia)
17654,277,1,117.55,362.0,1,1322.0,2,252.0,1,121,05 - At Risk (Berisiko Hilang)
17655,11,7,2638.94,3610.0,5,3769.0,5,3687.0,5,555,01 - Champions (Terbaik)
17656,73,5,1674.69,1708.0,2,3445.0,4,3258.0,4,244,06 - Lost/Others (Hilang/Lainnya)
17658,26,2,595.42,2867.0,4,2242.0,3,1972.0,3,433,04 - Need Attention (Butuh Perhatian)
17659,17,12,2999.46,3331.0,4,4091.0,5,3782.0,5,455,01 - Champions (Terbaik)
17660,141,1,196.0,1092.0,2,1323.0,2,629.0,1,221,05 - At Risk (Berisiko Hilang)
17663,26,7,1802.91,2868.0,4,3770.0,5,3340.0,4,454,02 - Loyal Customers (Setia)
17664,19,2,604.64,3208.0,4,2243.0,3,2001.0,3,433,04 - Need Attention (Butuh Perhatian)
17666,4,2,728.16,4054.0,5,2244.0,3,2286.0,3,533,06 - Lost/Others (Hilang/Lainnya)
17667,66,5,2055.51,1835.0,3,3446.0,4,3469.0,4,344,02 - Loyal Customers (Setia)
17668,1,2,347.75,4333.0,5,2245.0,3,1278.0,2,532,06 - Lost/Others (Hilang/Lainnya)
17669,43,7,3406.7200000000003,2356.0,3,3771.0,5,3858.0,5,355,02 - Loyal Customers (Setia)
17670,228,1,205.7,609.0,1,1324.0,2,677.0,1,121,05 - At Risk (Berisiko Hilang)
17671,16,4,1572.71,3394.0,4,3193.0,4,3193.0,4,444,02 - Loyal Customers (Setia)
17672,50,2,3178.17,2213.0,3,2246.0,3,3821.0,5,335,06 - Lost/Others (Hilang/Lainnya)
17673,2,6,1629.12,4235.0,5,3619.0,5,3235.0,4,554,01 - Champions (Terbaik)
17674,74,2,551.04,1688.0,2,2247.0,3,1880.0,3,233,04 - Need Attention (Butuh Perhatian)
17675,1,31,20374.28,4334.0,5,4299.0,5,4297.0,5,555,01 - Champions (Terbaik)
17676,4,6,1387.68,4055.0,5,3620.0,5,3060.0,4,554,01 - Champions (Terbaik)
17677,2,30,16363.23,4236.0,5,4295.0,5,4281.0,5,555,01 - Champions (Terbaik)
17678,264,1,298.11,430.0,1,1325.0,2,1029.0,2,122,05 - At Risk (Berisiko Hilang)
17679,53,2,1992.1100000000001,2116.0,3,2248.0,3,3432.0,4,334,04 - Need Attention (Butuh Perhatian)
17680,24,1,184.4,2970.0,4,1326.0,2,579.0,1,421,06 - Lost/Others (Hilang/Lainnya)
17682,10,6,2474.33,3687.0,5,3621.0,5,3626.0,5,555,01 - Champions (Terbaik)
17684,44,1,239.41,2324.0,3,1327.0,2,823.0,1,321,06 - Lost/Others (Hilang/Lainnya)
17685,17,7,3191.53,3332.0,4,3772.0,5,3825.0,5,455,01 - Champions (Terbaik)
17686,7,7,5739.46,3871.0,5,3773.0,5,4118.0,5,555,01 - Champions (Terbaik)
17690,30,15,4757.95,2725.0,4,4175.0,5,4046.0,5,455,01 - Champions (Terbaik)
17691,358,2,290.40000000000003,106.0,1,2249.0,3,1004.0,2,132,06 - Lost/Others (Hilang/Lainnya)
17692,127,4,740.9399999999999,1190.0,2,3194.0,4,2306.0,3,243,06 - Lost/Others (Hilang/Lainnya)
17693,137,1,200.47,1115.0,2,1328.0,2,653.0,1,221,05 - At Risk (Berisiko Hilang)
17694,142,1,283.12,1087.0,2,1329.0,2,975.0,2,222,04 - Need Attention (Butuh Perhatian)
17695,132,2,765.34,1147.0,2,2250.0,3,2345.0,3,233,04 - Need Attention (Butuh Perhatian)
17696,38,8,2285.71,2467.0,3,3871.0,5,3563.0,5,355,02 - Loyal Customers (Setia)
17697,236,1,338.95,581.0,1,1330.0,2,1250.0,2,122,05 - At Risk (Berisiko Hilang)
17698,261,1,154.95,454.0,1,1331.0,2,421.0,1,121,05 - At Risk (Berisiko Hilang)
17700,17,4,2534.64,3333.0,4,3195.0,4,3646.0,5,445,06 - Lost/Others (Hilang/Lainnya)
17701,253,1,417.95,495.0,1,1332.0,2,1548.0,2,122,05 - At Risk (Berisiko Hilang)
17702,30,4,1824.37,2726.0,4,3196.0,4,3348.0,4,444,02 - Loyal Customers (Setia)
17703,35,3,798.74,2551.0,3,2787.0,4,2404.0,3,343,06 - Lost/Others (Hilang/Lainnya)
17704,169,2,885.19,943.0,2,2251.0,3,2526.0,3,233,04 - Need Attention (Butuh Perhatian)
17705,3,9,1823.52,4150.0,5,3943.0,5,3346.0,4,554,01 - Champions (Terbaik)
17706,4,17,10504.49,4056.0,5,4202.0,5,4241.0,5,555,01 - Champions (Terbaik)
17707,185,2,152.4,839.0,1,2252.0,3,408.0,1,131,06 - Lost/Others (Hilang/Lainnya)
17708,188,2,267.08,816.0,1,2253.0,3,928.0,2,132,06 - Lost/Others (Hilang/Lainnya)
17709,170,1,137.45,933.0,2,1333.0,2,341.0,1,221,05 - At Risk (Berisiko Hilang)
17711,11,2,385.1,3611.0,5,2254.0,3,1432.0,2,532,06 - Lost/Others (Hilang/Lainnya)
17712,45,1,522.91,2299.0,3,1334.0,2,1813.0,3,323,06 - Lost/Others (Hilang/Lainnya)
17714,321,1,153.0,177.0,1,1335.0,2,413.0,1,121,05 - At Risk (Berisiko Hilang)
17715,201,1,326.4,744.0,1,1336.0,2,1190.0,2,122,05 - At Risk (Berisiko Hilang)
17716,23,11,5655.99,3026.0,4,4049.0,5,4111.0,5,455,01 - Champions (Terbaik)
17718,232,1,139.35,606.0,1,1337.0,2,355.0,1,121,05 - At Risk (Berisiko Hilang)
17719,38,15,5396.04,2468.0,3,4176.0,5,4092.0,5,355,02 - Loyal Customers (Setia)
17720,26,4,1195.94,2869.0,4,3197.0,4,2888.0,4,444,02 - Loyal Customers (Setia)
17722,96,4,2424.04,1402.0,2,3198.0,4,3611.0,5,245,06 - Lost/Others (Hilang/Lainnya)
17723,127,6,3276.4000000000005,1191.0,2,3622.0,5,3837.0,5,255,06 - Lost/Others (Hilang/Lainnya)
17724,71,3,1033.0,1767.0,3,2788.0,4,2716.0,4,344,02 - Loyal Customers (Setia)
17725,16,11,3439.08,3395.0,4,4050.0,5,3864.0,5,455,01 - Champions (Terbaik)
17727,15,1,1060.25,3447.0,4,1338.0,2,2752.0,4,424,06 - Lost/Others (Hilang/Lainnya)
17728,4,3,2876.01,4057.0,5,2789.0,4,3754.0,5,545,01 - Champions (Terbaik)
17730,3,13,5298.4800000000005,4151.0,5,4127.0,5,4087.0,5,555,01 - Champions (Terbaik)
17731,79,4,1240.11,1597.0,2,3199.0,4,2927.0,4,244,06 - Lost/Others (Hilang/Lainnya)
17732,373,1,303.97,23.0,1,1339.0,2,1062.0,2,122,05 - At Risk (Berisiko Hilang)
17733,39,2,692.19,2447.0,3,2255.0,3,2209.0,3,333,06 - Lost/Others (Hilang/Lainnya)
17734,54,3,700.63,2089.0,3,2790.0,4,2228.0,3,343,06 - Lost/Others (Hilang/Lainnya)
17735,2,19,13110.02,4237.0,5,4231.0,5,4268.0,5,555,01 - Champions (Terbaik)
17736,9,3,377.44,3750.0,5,2791.0,4,1394.0,2,542,06 - Lost/Others (Hilang/Lainnya)
17737,9,2,168.24,3751.0,5,2256.0,3,497.0,1,531,06 - Lost/Others (Hilang/Lainnya)
17738,19,4,1879.05,3209.0,4,3200.0,4,3386.0,4,444,02 - Loyal Customers (Setia)
17739,12,7,2791.35,3533.0,5,3774.0,5,3728.0,5,555,01 - Champions (Terbaik)
17742,113,2,355.11,1277.0,2,2257.0,3,1317.0,2,232,06 - Lost/Others (Hilang/Lainnya)
17744,4,6,2322.4,4058.0,5,3623.0,5,3577.0,5,555,01 - Champions (Terbaik)
17746,240,1,110.25,554.0,1,1340.0,2,199.0,1,121,05 - At Risk (Berisiko Hilang)
17747,113,1,71.4,1278.0,2,1341.0,2,72.0,1,221,05 - At Risk (Berisiko Hilang)
17749,178,2,674.52,878.0,2,2258.0,3,2170.0,3,233,04 - Need Attention (Butuh Perhatian)
17750,5,9,1797.57,3954.0,5,3944.0,5,3335.0,4,554,01 - Champions (Terbaik)
